iso_alpha_3,date,confirmed,tests,ratio
CZE,2020-01-22,0,0,1e-06
CZE,2020-01-23,0,0,0.999999
CZE,2020-01-24,0,0,0.999999
CZE,2020-01-25,0,0,0.999999
CZE,2020-01-26,0,0,0.999999
CZE,2020-01-27,0,20,0.05
CZE,2020-01-28,0,8,0.125
CZE,2020-01-29,0,5,0.2
CZE,2020-01-30,0,1,0.999999
CZE,2020-01-31,0,3,0.3333333333333333
CZE,2020-02-01,0,1,0.999999
CZE,2020-02-02,0,5,0.2
CZE,2020-02-03,0,5,0.2
CZE,2020-02-04,0,5,0.2
CZE,2020-02-05,0,0,0.999999
CZE,2020-02-06,0,3,0.3333333333333333
CZE,2020-02-07,0,6,0.16666666666666666
CZE,2020-02-08,0,0,0.999999
CZE,2020-02-09,0,2,0.5
CZE,2020-02-10,0,8,0.125
CZE,2020-02-11,0,2,0.5
CZE,2020-02-12,0,1,0.999999
CZE,2020-02-13,0,1,0.999999
CZE,2020-02-14,0,0,0.999999
CZE,2020-02-15,0,1,0.999999
CZE,2020-02-16,0,1,0.999999
CZE,2020-02-17,0,2,0.5
CZE,2020-02-18,0,0,0.999999
CZE,2020-02-19,0,2,0.5
CZE,2020-02-20,0,0,0.999999
CZE,2020-02-21,0,0,0.999999
CZE,2020-02-22,0,1,0.999999
CZE,2020-02-23,0,3,0.3333333333333333
CZE,2020-02-24,0,12,0.08333333333333333
CZE,2020-02-25,0,14,0.07142857142857142
CZE,2020-02-26,0,23,0.043478260869565216
CZE,2020-02-27,0,35,0.02857142857142857
CZE,2020-02-28,0,23,0.043478260869565216
CZE,2020-02-29,0,7,0.14285714285714285
CZE,2020-03-01,3,11,0.2727272727272727
CZE,2020-03-02,0,51,0.0196078431372549
CZE,2020-03-03,2,78,0.02564102564102564
CZE,2020-03-04,1,67,0.014925373134328358
CZE,2020-03-05,3,76,0.039473684210526314
CZE,2020-03-06,11,111,0.0990990990990991
CZE,2020-03-07,7,193,0.03626943005181347
CZE,2020-03-08,6,141,0.0425531914893617
CZE,2020-03-09,6,265,0.022641509433962263
CZE,2020-03-10,25,165,0.15151515151515152
CZE,2020-03-11,31,458,0.06768558951965066
CZE,2020-03-12,22,537,0.040968342644320296
CZE,2020-03-13,25,845,0.029585798816568046
CZE,2020-03-14,48,986,0.0486815415821501
CZE,2020-03-15,109,1028,0.10603112840466926
CZE,2020-03-16,85,1319,0.06444275966641395
CZE,2020-03-17,67,1294,0.0517774343122102
CZE,2020-03-18,110,1756,0.06264236902050115
CZE,2020-03-19,206,2259,0.09119079238601151
CZE,2020-03-20,124,2121,0.058462989156058465
CZE,2020-03-21,159,1882,0.0844845908607864
CZE,2020-03-22,115,1801,0.06385341476957246
CZE,2020-03-23,126,2291,0.05499781754692274
CZE,2020-03-24,185,3062,0.060418027433050296
CZE,2020-03-25,292,4107,0.07109812515217921
CZE,2020-03-26,259,4633,0.055903302395855815
CZE,2020-03-27,377,5359,0.07034894569882441
CZE,2020-03-28,263,4224,0.062263257575757576
CZE,2020-03-29,159,2848,0.055828651685393256
CZE,2020-03-30,184,5159,0.03566582671060283
CZE,2020-03-31,304,6661,0.045638792974027925
CZE,2020-04-01,283,6102,0.04637823664372337
CZE,2020-04-02,268,6673,0.04016184624606624
CZE,2020-04-03,333,7398,0.045012165450121655
CZE,2020-04-04,283,5837,0.04848381017646051
CZE,2020-04-05,117,4812,0.024314214463840397
CZE,2020-04-06,236,6435,0.03667443667443668
CZE,2020-04-07,196,8173,0.02398140217790285
CZE,2020-04-08,294,8469,0.03471484236627701
CZE,2020-04-09,257,8180,0.031418092909535456
CZE,2020-04-10,163,5702,0.028586460890915467
CZE,2020-04-11,170,4891,0.03475771825802494
CZE,2020-04-12,89,3250,0.027384615384615386
CZE,2020-04-13,68,3215,0.021150855365474338
CZE,2020-04-14,82,6173,0.013283654624979751
CZE,2020-04-15,160,8476,0.018876828692779613
CZE,2020-04-16,132,8381,0.015749910511872092
CZE,2020-04-17,116,8288,0.013996138996138996
CZE,2020-04-18,105,5605,0.01873327386262266
CZE,2020-04-19,92,4027,0.022845790911348397
CZE,2020-04-20,154,6567,0.023450586264656615
CZE,2020-04-21,133,8341,0.015945330296127564
CZE,2020-04-22,99,8818,0.011227035608981629
CZE,2020-04-23,55,7901,0.0069611441589672194
CZE,2020-04-24,86,7129,0.012063403001823538
CZE,2020-04-25,79,4446,0.017768780926675665
CZE,2020-04-26,52,3381,0.015380065069506064
CZE,2020-04-27,41,7754,0.005287593500128965
CZE,2020-04-28,60,8741,0.00686420318041414
CZE,2020-04-29,75,7322,0.010243102977328599
CZE,2020-04-30,104,7396,0.014061654948620876
CZE,2020-05-01,55,4497,0.012230375806092951
CZE,2020-05-02,18,3885,0.004633204633204633
CZE,2020-05-03,26,3881,0.006699304303014687
CZE,2020-05-04,38,7756,0.004899432697266632
CZE,2020-05-05,77,9383,0.008206330597889801
CZE,2020-05-06,79,8052,0.009811227024341779
CZE,2020-05-07,58,7599,0.007632583234636136
CZE,2020-05-08,46,4510,0.010199556541019957
CZE,2020-05-09,18,3788,0.004751847940865892
CZE,2020-05-10,28,4052,0.006910167818361303
CZE,2020-05-11,56,7809,0.007171212703291074
CZE,2020-05-12,45,8755,0.005139920045688178
CZE,2020-05-13,50,7687,0.006504488096786783
CZE,2020-05-14,82,6902,0.011880614314691394
CZE,2020-05-15,55,6790,0.008100147275405008
CZE,2020-05-16,51,4197,0.012151536812008578
CZE,2020-05-17,20,3553,0.005629045876723895
CZE,2020-05-18,113,7458,0.015151515151515152
CZE,2020-05-19,62,8336,0.007437619961612284
CZE,2020-05-20,74,7518,0.009843043362596435
CZE,2020-05-21,35,7290,0.004801097393689987
CZE,2020-05-22,59,7748,0.007614868353123387
CZE,2020-05-23,77,5059,0.015220399288396916
CZE,2020-05-24,65,3849,0.016887503247596778
CZE,2020-05-25,47,7508,0.006259989344698988
CZE,2020-05-26,51,7241,0.00704322607374672
CZE,2020-05-27,37,6846,0.005404615834063687
CZE,2020-05-28,54,6013,0.008980542158656245
CZE,2020-05-29,57,6113,0.009324390642892196
CZE,2020-05-30,34,3548,0.009582863585118376
CZE,2020-05-31,38,2141,0.017748715553479684
CZE,2020-06-01,34,5721,0.005943016955077784
CZE,2020-06-02,63,6478,0.009725223834516827
CZE,2020-06-03,74,5313,0.013928100884622624
CZE,2020-06-04,61,5011,0.012173218918379565
CZE,2020-06-05,35,4173,0.008387251377905584
CZE,2020-06-06,38,2150,0.017674418604651163
CZE,2020-06-07,61,2127,0.028678890456041373
CZE,2020-06-08,69,4684,0.014730999146029034
CZE,2020-06-09,55,4552,0.012082601054481546
CZE,2020-06-10,73,4068,0.017944936086529008
CZE,2020-06-11,64,3739,0.017116876170098955
CZE,2020-06-12,52,3726,0.013955984970477724
CZE,2020-06-13,53,1652,0.03208232445520581
CZE,2020-06-14,33,1121,0.029438001784121322
CZE,2020-06-15,40,3673,0.010890280424720936
CZE,2020-06-16,47,4023,0.011682823763360677
CZE,2020-06-17,51,4036,0.01263627353815659
CZE,2020-06-18,118,4403,0.02679990915285033
CZE,2020-06-19,126,3574,0.035254616675993285
CZE,2020-06-20,42,1699,0.024720423778693348
CZE,2020-06-21,50,1313,0.03808073115003808
CZE,2020-06-22,64,3910,0.016368286445012786
CZE,2020-06-23,89,4567,0.01948762864024524
CZE,2020-06-24,127,4287,0.029624445999533473
CZE,2020-06-25,93,4047,0.022979985174203115
CZE,2020-06-26,168,4533,0.037061548643282594
CZE,2020-06-27,260,2554,0.10180109631949882
CZE,2020-06-28,305,2423,0.12587701196863393
CZE,2020-06-29,201,4485,0.044816053511705686
CZE,2020-06-30,149,4412,0.03377153218495014
CZE,2020-07-01,91,4593,0.019812758545612888
CZE,2020-07-02,132,4665,0.02829581993569132
CZE,2020-07-03,140,5109,0.02740262282247015
CZE,2020-07-04,121,1687,0.07172495554238292
CZE,2020-07-05,75,1524,0.04921259842519685
CZE,2020-07-06,51,1714,0.029754959159859977
CZE,2020-07-07,118,4159,0.028372204856936763
CZE,2020-07-08,129,5406,0.02386237513873474
CZE,2020-07-09,105,4682,0.0224263135412217
CZE,2020-07-10,141,5333,0.02643915244702794
CZE,2020-07-11,53,2321,0.022834984920292976
CZE,2020-07-12,59,1787,0.03301622831561276
CZE,2020-07-13,64,4424,0.014466546112115732
CZE,2020-07-14,104,4802,0.021657642648896292
CZE,2020-07-15,134,4694,0.028547081380485728
CZE,2020-07-16,137,4730,0.028964059196617337
CZE,2020-07-17,128,4727,0.027078485297228685
CZE,2020-07-18,112,2334,0.04798628963153385
CZE,2020-07-19,91,1830,0.04972677595628415
CZE,2020-07-20,168,5785,0.029040622299049267
CZE,2020-07-21,207,6089,0.033995730004926915
CZE,2020-07-22,245,6609,0.0370706612195491
CZE,2020-07-23,231,5557,0.04156919201007738
CZE,2020-07-24,278,6238,0.04456556588650208
CZE,2020-07-25,132,3337,0.039556487863350316
CZE,2020-07-26,114,1784,0.06390134529147982
CZE,2020-07-27,194,6552,0.029609279609279608
CZE,2020-07-28,276,7909,0.03489695283853837
CZE,2020-07-29,274,7509,0.0364895458782794
CZE,2020-07-30,254,7623,0.033320215138396954
CZE,2020-07-31,231,8206,0.028150134048257374
CZE,2020-08-01,124,4707,0.026343743360951775
CZE,2020-08-02,101,2647,0.03815640347563279
CZE,2020-08-03,208,7746,0.026852569067906017
CZE,2020-08-04,287,8414,0.03410981697171381
CZE,2020-08-05,241,6945,0.03470122390208783
CZE,2020-08-06,214,7362,0.02906818799239337
CZE,2020-08-07,322,9206,0.034977188789919615
CZE,2020-08-08,173,5511,0.03139176193068409
CZE,2020-08-09,122,2928,0.041666666666666664
CZE,2020-08-10,141,6483,0.02174919018972698
CZE,2020-08-11,288,8693,0.03313010468192799
CZE,2020-08-12,289,7922,0.03648068669527897
CZE,2020-08-13,330,7412,0.044522396114409064
CZE,2020-08-14,291,7998,0.036384096024006
CZE,2020-08-15,197,5113,0.038529239194210835
CZE,2020-08-16,121,2979,0.04061765693185633
CZE,2020-08-17,191,7252,0.026337562051847768
CZE,2020-08-18,281,7690,0.036540962288686606
CZE,2020-08-19,312,7655,0.04075767472240366
CZE,2020-08-20,246,8238,0.02986161689730517
CZE,2020-08-21,504,9712,0.051894563426688634
CZE,2020-08-22,234,5118,0.04572098475967175
CZE,2020-08-23,136,2404,0.056572379367720464
CZE,2020-08-24,259,7413,0.03493862134088763
CZE,2020-08-25,364,8763,0.04153828597512268
CZE,2020-08-26,396,8885,0.044569499155880696
CZE,2020-08-27,350,9198,0.0380517503805175
CZE,2020-08-28,485,10826,0.04479955662294476
CZE,2020-08-29,320,6573,0.0486840103453522
CZE,2020-08-30,274,3946,0.06943740496705525
CZE,2020-08-31,256,9371,0.02731832248425995
CZE,2020-09-01,499,11137,0.04480560294513783
CZE,2020-09-02,645,11810,0.054614733276883994
CZE,2020-09-03,675,11541,0.05848713283077723
CZE,2020-09-04,797,13654,0.05837117328255456
CZE,2020-09-05,504,7468,0.06748794858061061
CZE,2020-09-06,410,4537,0.09036808463742561
CZE,2020-09-07,561,11604,0.04834539813857291
CZE,2020-09-08,1161,16115,0.07204467887061744
CZE,2020-09-09,1158,15506,0.07468076873468335
CZE,2020-09-10,1382,16513,0.08369163689214558
CZE,2020-09-11,1443,19217,0.07508976427121819
CZE,2020-09-12,1537,13317,0.11541638507171285
CZE,2020-09-13,791,7090,0.11156558533145275
CZE,2020-09-14,1028,17519,0.058679148353216505
CZE,2020-09-15,1676,20461,0.08191193001319584
CZE,2020-09-16,2133,20587,0.10360907368727838
CZE,2020-09-17,3124,23591,0.13242338179814336
CZE,2020-09-18,2108,21580,0.09768303985171455
CZE,2020-09-19,2045,15231,0.13426564243976102
CZE,2020-09-20,984,10561,0.09317299498153583
CZE,2020-09-21,1476,19410,0.07604327666151468
CZE,2020-09-22,2387,22400,0.1065625
CZE,2020-09-23,2306,22445,0.10274003118734684
CZE,2020-09-24,2906,23163,0.12545870569442646
CZE,2020-09-25,2946,23132,0.1273560435759986
CZE,2020-09-26,1981,15388,0.12873667793085522
CZE,2020-09-27,1304,10468,0.12457011845624762
CZE,2020-09-28,1284,12218,0.10509084956621378
CZE,2020-09-29,1963,18323,0.10713311139005621
CZE,2020-09-30,2926,21092,0.13872558315949174
CZE,2020-10-01,3502,23921,0.14639856193302955
CZE,2020-10-02,3795,23639,0.16053978594695206
CZE,2020-10-03,2554,15201,0.16801526215380566
CZE,2020-10-04,1841,7776,0.23675411522633744
CZE,2020-10-05,3118,17768,0.1754840162089149
CZE,2020-10-06,4458,23045,0.19344760251681492
CZE,2020-10-07,5336,24020,0.22214820982514571
CZE,2020-10-08,5394,25073,0.21513181509990828
CZE,2020-10-09,8618,27743,0.3106369174206106
CZE,2020-10-10,4636,18124,0.2557934230854116
CZE,2020-10-11,3104,11504,0.2698191933240612
CZE,2020-10-12,4308,22048,0.19539187227866472
CZE,2020-10-13,8324,31638,0.2631013338390543
CZE,2020-10-14,9545,34859,0.27381737858228866
CZE,2020-10-15,9724,34806,0.2793771188875481
CZE,2020-10-16,11104,38723,0.28675464194406425
CZE,2020-10-17,8713,29279,0.2975853000444004
CZE,2020-10-18,5059,17240,0.29344547563805107
CZE,2020-10-19,8077,31165,0.2591689395154821
CZE,2020-10-20,11985,40597,0.29521885853634505
CZE,2020-10-21,14971,45245,0.33088739087191954
CZE,2020-10-22,14155,46425,0.3049003769520732
CZE,2020-10-23,15248,45252,0.3369574825422081
CZE,2020-10-24,12473,39192,0.318253725250051
CZE,2020-10-25,7300,21593,0.33807252350298705
CZE,2020-10-26,10272,35597,0.2885636430036239
CZE,2020-10-27,15666,47498,0.32982441365952253
CZE,2020-10-28,12977,40123,0.32343045136206167
CZE,2020-10-29,13051,42577,0.30652699814453815
CZE,2020-10-30,13603,46822,0.2905258211951647
CZE,2020-10-31,11427,36296,0.31482808022922637
CZE,2020-11-01,6551,20643,0.31734728479387686
CZE,2020-11-02,9239,32728,0.28229650452212174
CZE,2020-11-03,12090,43327,0.27904078288365225
CZE,2020-11-04,15725,45484,0.34572596957171753
CZE,2020-11-05,13234,43233,0.3061087595124095
CZE,2020-11-06,11546,40325,0.28632362058276506
CZE,2020-11-07,7721,26243,0.2942117898106162
CZE,2020-11-08,3609,13727,0.2629125081955271
CZE,2020-11-09,6048,30467,0.19850986313060032
CZE,2020-11-10,9056,37274,0.24295755754681547
CZE,2020-11-11,8921,32938,0.27084218835387697
CZE,2020-11-12,7874,31174,0.2525822801052159
CZE,2020-11-13,7358,31297,0.23510240598140397
CZE,2020-11-14,4196,16193,0.2591243129747422
CZE,2020-11-15,1891,9020,0.20964523281596453
CZE,2020-11-16,5414,26067,0.2076955537652971
CZE,2020-11-17,4246,17590,0.24138715179079023
CZE,2020-11-18,5514,24531,0.22477681301210714
CZE,2020-11-19,6470,26704,0.24228579988016777
CZE,2020-11-20,5808,25854,0.22464608957994894
CZE,2020-11-21,3191,14584,0.21880142622051563
CZE,2020-11-22,1509,7230,0.2087136929460581
CZE,2020-11-23,4379,23660,0.18508030431107353
CZE,2020-11-24,5861,24631,0.23795217408956193
CZE,2020-11-25,4929,22650,0.2176158940397351
CZE,2020-11-26,4049,20554,0.19699328597839835
CZE,2020-11-27,4462,23395,0.1907245137849968
CZE,2020-11-28,2667,12322,0.21644213601688037
CZE,2020-11-29,1074,6450,0.16651162790697674
CZE,2020-11-30,3572,22266,0.16042396478936496
CZE,2020-12-01,5180,23184,0.22342995169082125
CZE,2020-12-02,4561,22670,0.2011910013233348
CZE,2020-12-03,4624,20726,0.22310141850815401
CZE,2020-12-04,4747,22777,0.20841199455591167
CZE,2020-12-05,3312,12984,0.25508317929759705
CZE,2020-12-06,1112,6695,0.1660941000746826
CZE,2020-12-07,4251,22913,0.1855278662767861
CZE,2020-12-08,5855,26195,0.22351593815613666
CZE,2020-12-09,6414,25268,0.25383884755421876
CZE,2020-12-10,5872,25571,0.22963513354972429
CZE,2020-12-11,6209,28465,0.2181275250307395
CZE,2020-12-12,3655,16087,0.22720208864300367
CZE,2020-12-13,1998,8976,0.22259358288770054
CZE,2020-12-14,5176,26378,0.19622412616574417
CZE,2020-12-15,7908,32175,0.24578088578088578
CZE,2020-12-16,8256,32492,0.2540933152776068
CZE,2020-12-17,7614,31303,0.24323547263840525
CZE,2020-12-18,8836,34018,0.2597448409665471
CZE,2020-12-19,5326,21345,0.24951979386273132
CZE,2020-12-20,3403,11598,0.29341265735471633
CZE,2020-12-21,7950,29532,0.26919951239333606
CZE,2020-12-22,10910,36288,0.30065035273368607
CZE,2020-12-23,14138,41867,0.33768839420068314
CZE,2020-12-24,4373,10713,0.408195650144684
CZE,2020-12-25,2671,7819,0.34160378565033894
CZE,2020-12-26,3031,8715,0.3477911646586345
CZE,2020-12-27,3781,10483,0.3606791948869598
CZE,2020-12-28,10935,28201,0.38775220736853305
CZE,2020-12-29,16470,36075,0.4565488565488566
CZE,2020-12-30,17059,35441,0.4813351767726644
CZE,2020-12-31,13306,27906,0.4768150218590984
CZE,2021-01-01,3446,6584,0.5233900364520049
CZE,2021-01-02,4985,13449,0.3706595285894862
CZE,2021-01-03,6267,15322,0.40901971022059785
CZE,2021-01-04,12952,35177,0.36819512749808114
CZE,2021-01-05,17397,43834,0.3968836975863485
CZE,2021-01-06,17768,39003,0.45555470092044204
CZE,2021-01-07,14880,38972,0.3818125833932054
CZE,2021-01-08,13099,38752,0.3380212634186623
CZE,2021-01-09,8436,21078,0.4002277255906633
CZE,2021-01-10,4311,12316,0.3500324780772978
CZE,2021-01-11,9383,33988,0.2760680240084736
CZE,2021-01-12,10808,36355,0.29729060651904826
CZE,2021-01-13,10915,32368,0.3372157686604053
CZE,2021-01-14,8086,30208,0.267677436440678
CZE,2021-01-15,9299,31187,0.29816910892358994
CZE,2021-01-16,5240,17389,0.3013399275403991
CZE,2021-01-17,2641,8835,0.2989247311827957
CZE,2021-01-18,7666,29800,0.25724832214765103
CZE,2021-01-19,9608,31788,0.3022524222977224
CZE,2021-01-20,8215,28593,0.28730808239778965
CZE,2021-01-21,7532,25137,0.29963798384851015
CZE,2021-01-22,8465,30391,0.2785364088052384
CZE,2021-01-23,4239,14134,0.2999150983444177
CZE,2021-01-24,2394,7885,0.3036144578313253
CZE,2021-01-25,6973,27261,0.25578665492828584
CZE,2021-01-26,9194,29443,0.31226437523350203
CZE,2021-01-27,8502,30486,0.2788821098209014
CZE,2021-01-28,8009,25817,0.31022194677925397
CZE,2021-01-29,8052,31329,0.2570142679306713
CZE,2021-01-30,4055,14426,0.2810896991543047
CZE,2021-01-31,2573,7632,0.3371331236897275
CZE,2021-02-01,7217,27495,0.2624840880160029
CZE,2021-02-02,9148,29984,0.30509605122732125
CZE,2021-02-03,9666,31796,0.3040005032079507
CZE,2021-02-04,8106,27744,0.2921712802768166
CZE,2021-02-05,8621,31193,0.27637611002468504
CZE,2021-02-06,4820,14899,0.3235116450768508
CZE,2021-02-07,2451,7819,0.3134671952935158
CZE,2021-02-08,7779,25605,0.30380785002929117
CZE,2021-02-09,10281,31375,0.3276812749003984
CZE,2021-02-10,9537,29928,0.3186647955092221
CZE,2021-02-11,9017,28230,0.3194119730782855
CZE,2021-02-12,8827,31057,0.2842193386354123
CZE,2021-02-13,5141,16458,0.31237088346093084
CZE,2021-02-14,2879,8388,0.3432284215546018
CZE,2021-02-15,8905,29117,0.3058350791633753
CZE,2021-02-16,12608,34541,0.3650154888393503
CZE,2021-02-17,10937,32781,0.33363838809066226
CZE,2021-02-18,11701,34073,0.3434097379156517
CZE,2021-02-19,11286,37505,0.3009198773496867
CZE,2021-02-20,6775,18806,0.36025736467084973
CZE,2021-02-21,4066,9572,0.4247806101128291
CZE,2021-02-22,11403,33899,0.3363816041771144
CZE,2021-02-23,15840,40914,0.387153541575011
CZE,2021-02-24,13794,40169,0.34339913863924915
CZE,2021-02-25,14586,39765,0.366804979253112
CZE,2021-02-26,14775,41855,0.3530044200215028
CZE,2021-02-27,7822,23064,0.3391432535553243
CZE,2021-02-28,4586,11706,0.3917649068853579
CZE,2021-03-01,12323,35103,0.35105261658547704
CZE,2021-03-02,16775,44537,0.3766531198778544
CZE,2021-03-03,15238,41145,0.37034876655729737
CZE,2021-03-04,14642,39853,0.3674001957192683
CZE,2021-03-05,13166,42769,0.30783979050246674
CZE,2021-03-06,9121,21983,0.4149115225401447
CZE,2021-03-07,3980,11096,0.3586878154289834
CZE,2021-03-08,10640,32782,0.3245683606857422
CZE,2021-03-09,15346,39689,0.3866562523621154
CZE,2021-03-10,14539,40560,0.358456607495069
CZE,2021-03-11,11235,34699,0.3237845471051039
CZE,2021-03-12,14967,39134,0.38245515408596104
CZE,2021-03-13,6936,17217,0.4028576407039554
CZE,2021-03-14,3291,7714,0.42662691210785586
ITA,2020-01-22,0,0,0.999999
