"","dates","a","c","b","d","S","E","I","R","D","T","Tcum"
"1","2020-03-01",0.234551183006261,1,0.000382525540328856,0.000714116164017469,0.695391520830795,0.249930482070215,0.0546471140440671,1.07724858762307e-05,2.01105690465863e-05,11,211
"2","2020-03-02",0.234551183006261,1,0.000382525540328856,0.000714116164017469,0.682727379809317,0.216213177782571,0.100942626664609,4.07471330204234e-05,7.60686104834691e-05,51,262
"3","2020-03-03",0.234551183006261,1,0.000382525540328856,0.000714116164017469,0.663515793971261,0.194521517171608,0.141712420737559,8.72973800714702e-05,0.000162970739501,78,340
"4","2020-03-04",0.234551183006261,1,0.000382525540328856,0.000714116164017469,0.638988865201578,0.181562646583853,0.179022114825961,0.000148725614038359,0.000277647774569274,67,407
"5","2020-03-05",0.234551183006261,1,0.000382525540328856,0.000714116164017469,0.610162926632452,0.174835200919741,0.214359673698605,0.00022400882855681,0.00041818992064559,76,483
"6","2020-03-06",0.234551183006261,1,0.000382525540328856,0.000714116164017469,0.577900521664944,0.172429737756592,0.248773549257381,0.00031260535503665,0.00058358596604602,111,594
"7","2020-03-07",0.234551183006261,1,0.000382525540328856,0.000714116164017469,0.542963265138414,0.172873711651464,0.282975267960051,0.000414307350350928,0.000773447899720613,193,787
"8","2020-03-08",0.234551183006261,1,0.000382525540328856,0.000714116164017469,0.506051395325043,0.175016643698685,0.31741503519493,0.000529127108559701,0.000987798672782646,141,928
"9","2020-03-09",0.234551183006261,1,0.000382525540328856,0.000714116164017469,0.467829231641023,0.177948876106851,0.352337777350847,0.000657208336868354,0.00122690656441203,265,1193
"10","2020-03-10",0.234551183006261,1,0.000382525540328856,0.000714116164017469,0.4289375046944,0.180946928936122,0.387825655837211,0.00079875611167158,0.00149115442059645,165,1358
"11","2020-03-11",0.234551183006261,1,0.000382525540328856,0.000714116164017469,0.389994498018461,0.183438867831012,0.423831717027203,0.000953981274109772,0.0017809358492144,458,1816
"12","2020-03-12",0.234551183006261,1,0.000382525540328856,0.000714116164017469,0.351588557562012,0.184983731133263,0.46020808141361,0.00112305656339432,0.00209657332772166,537,2353
"13","2020-03-13",0.234551183006261,1,0.000382525540328856,0.000714116164017469,0.314264924855929,0.185259784301787,0.496730952772982,0.00130608286868656,0.00243825520061627,845,3198
"14","2020-03-14",0.234551183006261,1,0.000382525540328856,0.000714116164017469,0.27851002214633,0.184057165616586,0.533123757758407,0.00150306466207685,0.00280598981660093,986,4184
"15","2020-03-15",0.234551183006261,1,0.000382525540328856,0.000714116164017469,0.2447362041109,0.181271399006709,0.569078927169702,0.00171389401778775,0.003199575694901,1028,5212
"16","2020-03-15",0.00489169621141627,1,0.00731435088082931,0.00955005693947896,0.244041383192466,0.149042603954932,0.592200795709516,0.00596506137065792,0.00875015577242675,1028,5212
"17","2020-03-16",0.00489169621141627,1,0.00731435088082931,0.00955005693947896,0.243324814554052,0.122675495105975,0.609146659206221,0.0103619859162693,0.0144910452174817,1319,6531
"18","2020-03-17",0.00489169621141627,1,0.00731435088082931,0.00955005693947896,0.242593321537449,0.101101366595838,0.621072479979155,0.0148638638117399,0.020368968075819,1294,7825
"19","2020-03-18",0.00489169621141627,1,0.00731435088082931,0.00955005693947896,0.241852412917155,0.0834464235082721,0.628922970400547,0.0194375478352877,0.0263406453387389,1756,9581
"20","2020-03-19",0.00489169621141627,1,0.00731435088082931,0.00955005693947896,0.241106524419115,0.0689962323344043,0.633470127691193,0.0240561478851201,0.0323709676701689,2259,11840
"21","2020-03-20",0.00489169621141627,1,0.00731435088082931,0.00955005693947896,0.240359216748917,0.0571666547634584,0.635344740261939,0.0286978867690277,0.0384315014566593,2121,13961
"22","2020-03-21",0.00489169621141627,1,0.00731435088082931,0.00955005693947896,0.239613337722166,0.0474800827145358,0.635062147457771,0.0333451647212526,0.0444992673842764,1882,15843
"23","2020-03-22",0.00489169621141627,1,0.00731435088082931,0.00955005693947896,0.238871154846146,0.0395460079203929,0.633043300823102,0.037983794575685,0.0505557418346755,1801,17644
"24","2020-03-23",0.00489169621141627,1,0.00731435088082931,0.00955005693947896,0.238134463632705,0.0330451355716739,0.629631983868372,0.0426023764683001,0.0565860404589492,2291,19935
"25","2020-03-24",0.00489169621141627,1,0.00731435088082931,0.00955005693947896,0.237404676014105,0.0277163956426776,0.625108891023263,0.0471917866192329,0.0625782507007228,3062,22997
"26","2020-03-25",0.00489169621141627,1,0.00731435088082931,0.00955005693947896,0.236682892469215,0.0233463233791017,0.619703138663928,0.0517447593869038,0.0685228861008533,4107,27104
"27","2020-03-26",0.00489169621141627,1,0.00731435088082931,0.00955005693947896,0.235969960828628,0.019760376809795,0.613601676608137,0.0562555455819359,0.0744124401715064,4633,31737
"28","2020-03-27",0.00489169621141627,1,0.00731435088082931,0.00955005693947896,0.235266524196235,0.0168158379576358,0.606956983035534,0.0607196331316702,0.0802410216789262,5359,37096
"29","2020-03-28",0.00489169621141627,1,0.00731435088082931,0.00955005693947896,0.234573059985352,0.0143960088686541,0.599893355936128,0.0651335187231279,0.086004056486738,4224,41320
"30","2020-03-29",0.00489169621141627,1,0.00731435088082931,0.00955005693947896,0.233889911704941,0.0124054662712427,0.592512057077368,0.0694945211265412,0.0916980438199077,2848,44168
"31","2020-03-29",0.00932826421912308,1,0.0326747682701194,0.0098577829846181,0.232625128498529,0.0113022305549202,0.570157023238449,0.0884875040557506,0.0974281136523514,2848,44168
"32","2020-03-30",0.00932826421912308,1,0.0326747682701194,0.0098577829846181,0.231414649325762,0.0103497952342388,0.548532170112861,0.106761973178476,0.102941412148662,5159,49327
"33","2020-03-31",0.00932826421912308,1,0.0326747682701194,0.0098577829846181,0.23025613071923,0.00952294767165706,0.527634053268615,0.124341744027315,0.108245124313183,6661,55988
"34","2020-04-01",0.00932826421912308,1,0.0326747682701194,0.0098577829846181,0.229147308320701,0.00880097373345563,0.50745489319191,0.141250445815203,0.113346378938731,6102,62090
"35","2020-04-02",0.00932826421912308,1,0.0326747682701194,0.0098577829846181,0.228086000570632,0.00816683903648832,0.487983553208901,0.15751139632305,0.118252210860929,6673,68763
"36","2020-04-03",0.00932826421912308,1,0.0326747682701194,0.0098577829846181,0.227070110580965,0.00760652024906152,0.469206331660946,0.173147505602973,0.122969531906055,7398,76161
"37","2020-04-04",0.00932826421912308,1,0.0326747682701194,0.0098577829846181,0.226097626618508,0.00710845885998563,0.451107602638043,0.188181203007331,0.127505108876132,5837,81998
"38","2020-04-05",0.00932826421912308,1,0.0326747682701194,0.0098577829846181,0.225166621536925,0.00666311491089976,0.433670333263067,0.20263438306806,0.131865547221048,4812,86810
"39","2020-04-06",0.00932826421912308,1,0.0326747682701194,0.0098577829846181,0.224275251424197,0.0062626023306944,0.416876500369512,0.216528366578442,0.136057279297155,6435,93245
"40","2020-04-07",0.00932826421912308,1,0.0326747682701194,0.0098577829846181,0.223421753675657,0.00590039089042295,0.400707425213446,0.229883873904883,0.140086556315591,8173,101418
"41","2020-04-08",0.00932826421912308,1,0.0326747682701194,0.0098577829846181,0.222604444657459,0.00557106255363138,0.385144041431657,0.242721008107412,0.14395944324984,8469,109887
"42","2020-04-09",0.00932826421912308,1,0.0326747682701194,0.0098577829846181,0.221821717089367,0.00527011224557257,0.370167108659914,0.255059245897418,0.147681816107729,8180,118067
"43","2020-04-10",0.00932826421912308,1,0.0326747682701194,0.0098577829846181,0.221072037247074,0.00499378489906442,0.355757381941838,0.26691743482819,0.151259361083834,5702,123769
"44","2020-04-11",0.00932826421912308,1,0.0326747682701194,0.0098577829846181,0.22035394206157,0.00473894213122642,0.341895745195242,0.278313795413361,0.154697575198601,4891,128660
"45","2020-04-12",0.00932826421912308,1,0.0326747682701194,0.0098577829846181,0.219666036174973,0.00450295312629238,0.328563315481704,0.289265927112781,0.158001768104249,3250,131910
"46","2020-04-12",0.000692676170729101,1,0.0955518003581177,0.00917706813197583,0.219618514615917,0.00372970382679549,0.296671799044672,0.319111737441772,0.160868245070844,3250,131910
"47","2020-04-13",0.000692676170729101,1,0.0955518003581177,0.00917706813197583,0.219575619122715,0.00309243504398032,0.267818029598381,0.346057703530298,0.163456212704625,3215,135125
"48","2020-04-14",0.000692676170729101,1,0.0955518003581177,0.00917706813197583,0.21953690653886,0.00256689869643841,0.241723362033034,0.370380581296342,0.165792251435325,6173,141298
"49","2020-04-15",0.000692676170729101,1,0.0955518003581177,0.00917706813197583,0.219501974832017,0.00213320491728899,0.21813268770301,0.392331638783357,0.167900493764326,8476,149774
"50","2020-04-16",0.000692676170729101,1,0.0955518003581177,0.00917706813197583,0.219470459528176,0.00177503527182748,0.196812843232245,0.412138829015831,0.16980283295192,8381,158155
"51","2020-04-17",0.000692676170729101,1,0.0955518003581177,0.00917706813197583,0.219442030406113,0.00147899835879387,0.177551042341358,0.430008811705938,0.171519117187798,8288,166443
"52","2020-04-18",0.000692676170729101,1,0.0955518003581177,0.00917706813197583,0.219416388443418,0.00123410199346519,0.160153352869703,0.446128827129921,0.173067329563493,5605,172048
"53","2020-04-19",0.000692676170729101,1,0.0955518003581177,0.00917706813197583,0.219393263003055,0.00103132084989047,0.144443234528292,0.460668427281458,0.174463754337304,4027,176075
"54","2020-04-20",0.000692676170729101,1,0.0955518003581177,0.00917706813197583,0.219372409247977,0.000863242269793798,0.130260147746017,0.473781070636175,0.175723130100037,6567,182642
"55","2020-04-21",0.000692676170729101,1,0.0955518003581177,0.00917706813197583,0.219353605770459,0.000723776081022921,0.11745823997051,0.485605587652143,0.176858790525865,8341,190983
"56","2020-04-22",0.000692676170729101,1,0.0955518003581177,0.00917706813197583,0.219336652422459,0.000607916835007981,0.105905112720305,0.496267524585964,0.177882793436263,8818,199801
"57","2020-04-23",0.000692676170729101,1,0.0955518003581177,0.00917706813197583,0.219321368333241,0.000511548973722334,0.0954806703659121,0.505880373403012,0.178806038924112,7901,207702
"58","2020-04-24",0.000692676170729101,1,0.0955518003581177,0.00917706813197583,0.21930759010079,0.000431287156581691,0.0860760498899057,0.514546695567061,0.17963837728566,7129,214831
"59","2020-04-25",0.000692676170729101,1,0.0955518003581177,0.00917706813197583,0.219295170143903,0.000364345385722244,0.0775926296158525,0.52235914735941,0.180388707495112,4446,219277
"60","2020-04-26",0.000692676170729101,1,0.0955518003581177,0.00917706813197583,0.219283975202426,0.000308429720759673,0.0699411140027946,0.529401414140265,0.181065066933754,3381,222658
"61","2020-04-26",0.0101271498715505,1,0.0904213654336752,0.00985991350984353,0.219136166767161,0.000386263720881556,0.0633342424261199,0.53542177546333,0.181721551622508,3381,222658
"62","2020-04-27",0.0101271498715505,1,0.0904213654336752,0.00985991350984353,0.219002385293449,0.000437297445485338,0.0573698902771102,0.540874308931811,0.182316118052144,7754,230412
"63","2020-04-28",0.0101271498715505,1,0.0904213654336752,0.00985991350984353,0.218881255332057,0.000467633304797709,0.0519822622577928,0.545814078486583,0.182854770618769,8741,239153
"64","2020-04-29",0.0101271498715505,1,0.0904213654336752,0.00985991350984353,0.218771544265707,0.00048213833663157,0.047112878647788,0.550290536896415,0.183342901853458,7322,246475
"65","2020-04-30",0.0101271498715505,1,0.0904213654336752,0.00985991350984353,0.218672146084332,0.000484682812802845,0.0427096660575304,0.554348145088737,0.183785359956598,7396,253871
"66","2020-05-01",0.0101271498715505,1,0.0904213654336752,0.00985991350984353,0.218582067235639,0.000478333717540555,0.0387261758318404,0.558026915200602,0.184186508014379,4497,258368
"67","2020-05-02",0.0101271498715505,1,0.0904213654336752,0.00985991350984353,0.218500414249555,0.000465511550633612,0.0351209101813586,0.561362887963665,0.184550276054789,3885,262253
"68","2020-05-03",0.0101271498715505,1,0.0904213654336752,0.00985991350984353,0.218426382883949,0.000448117331656136,0.0318567394712058,0.564388553392057,0.184880206921134,3881,266134
"69","2020-05-04",0.0101271498715505,1,0.0904213654336752,0.00985991350984353,0.218359248579376,0.000427635398742627,0.0289003968576214,0.567133222372522,0.185179496791739,7756,273890
"70","2020-05-05",0.0101271498715505,1,0.0904213654336752,0.00985991350984353,0.218298358043861,0.000405216551385245,0.0262220387409974,0.569623355613831,0.185451031049926,9383,283273
"71","2020-05-06",0.0101271498715505,1,0.0904213654336752,0.00985991350984353,0.218243121816293,0.000381745237129351,0.023794861384835,0.571882855457497,0.185697416104246,8052,291325
"72","2020-05-07",0.0101271498715505,1,0.0904213654336752,0.00985991350984353,0.218193007679943,0.00035789379066876,0.0215947656059078,0.573933325251806,0.185921007671675,7599,298924
"73","2020-05-08",0.0101271498715505,1,0.0904213654336752,0.00985991350984353,0.218147534816693,0.000334166171245882,0.0196000627295478,0.575794300319265,0.186123935963248,4510,303434
"74","2020-05-09",0.0101271498715505,1,0.0904213654336752,0.00985991350984353,0.218106268608508,0.00031093318648302,0.017791216073053,0.57748345398205,0.186308128149906,3788,307222
"75","2020-05-10",0.0101271498715505,1,0.0904213654336752,0.00985991350984353,0.218068816006042,0.000288460818307641,0.0161506131087181,0.579016781632621,0.186475328434312,4052,311274
"76","2020-05-10",0.224197876586835,1,0.00245263103741186,0.00975372587330639,0.217282889327974,0.000948399272302632,0.0160800269965215,0.579056279438708,0.186632404964493,4052,311274
"77","2020-05-11",0.224197876586835,1,0.00245263103741186,0.00975372587330639,0.216500220116951,0.00148584663118878,0.0161287813804812,0.579095755771722,0.186789396099657,7809,319083
"78","2020-05-12",0.224197876586835,1,0.00245263103741186,0.00975372587330639,0.215715601029183,0.00192770842154944,0.0162738675449939,0.579135473957851,0.186947349046423,8755,327838
"79","2020-05-13",0.224197876586835,1,0.00245263103741186,0.00975372587330639,0.214924883019227,0.00229505778024043,0.0164972998142697,0.579175647301918,0.187107112084345,7687,335525
"80","2020-05-14",0.224197876586835,1,0.00245263103741186,0.00975372587330639,0.214124744149809,0.00260440135038114,0.0167850264512648,0.57921645001705,0.187269378031494,6902,342427
"81","2020-05-15",0.224197876586835,1,0.00245263103741186,0.00975372587330639,0.213312509700547,0.00286866941094474,0.0171260768171482,0.579258025784776,0.187434718286584,6790,349217
"82","2020-05-16",0.224197876586835,1,0.00245263103741186,0.00975372587330639,0.21248601211282,0.00309799057219635,0.0175118933647065,0.579300494459327,0.18760360949095,4197,353414
"83","2020-05-17",0.224197876586835,1,0.00245263103741186,0.00975372587330639,0.211643481921657,0.00330029807463603,0.0179358082763391,0.579343957318196,0.187776454409171,3553,356967
"84","2020-05-18",0.224197876586835,1,0.00245263103741186,0.00975372587330639,0.210783462824195,0.00348180439913815,0.0183926333234537,0.579388501173582,0.18795359827963,7458,364425
"85","2020-05-19",0.224197876586835,1,0.00245263103741186,0.00975372587330639,0.209904745569667,0.00364737285643909,0.0188783383682657,0.579434201591037,0.188135341614589,8336,372761
"86","2020-05-20",0.224197876586835,1,0.00245263103741186,0.00975372587330639,0.209006316539795,0.00380080855905026,0.0193897992762253,0.579481125408193,0.188321950216734,7518,380279
"87","2020-05-21",0.224197876586835,1,0.00245263103741186,0.00975372587330639,0.208087317804024,0.0039450862913772,0.0199246001872001,0.579529332704571,0.188513663012825,7290,387569
"88","2020-05-22",0.224197876586835,1,0.00245263103741186,0.00975372587330639,0.207147016143807,0.00408252897818837,0.0204808783623948,0.579578878340779,0.188710698174829,7748,395317
"89","2020-05-23",0.224197876586835,1,0.00245263103741186,0.00975372587330639,0.206184779091349,0.00421494747066168,0.0210572023812712,0.579629813159734,0.188913257896983,5059,400376
"90","2020-05-24",0.224197876586835,1,0.00245263103741186,0.00975372587330639,0.205200056456949,0.00434375003921639,0.0216524764639275,0.579682184922482,0.189121532117423,3849,404225
"91","2020-05-24",0.21219471214857,1,0.000876204234767825,0.00953515896198335,0.204245416297918,0.00442195374640389,0.0223001174313186,0.579701439996826,0.189331072527534,3849,404225
"92","2020-05-25",0.21219471214857,1,0.000876204234767825,0.00953515896198335,0.203267079013931,0.00450745988215405,0.0229573614586955,0.579721266644792,0.189546833000427,7508,411733
"93","2020-05-26",0.21219471214857,1,0.000876204234767825,0.00953515896198335,0.202264988957383,0.0045989957227995,0.0236254303444273,0.579741673835393,0.189768911139998,7241,418974
"94","2020-05-27",0.21219471214857,1,0.000876204234767825,0.00953515896198335,0.201239060305585,0.00469554642227658,0.0243053067554768,0.579762671499475,0.189997415017187,6846,425820
"95","2020-05-28",0.21219471214857,1,0.000876204234767825,0.00953515896198335,0.2001891876301,0.00479629872163969,0.0249977821784291,0.579784270342062,0.19023246112777,6013,431833
"96","2020-05-29",0.21219471214857,1,0.000876204234767825,0.00953515896198335,0.199115254447894,0.00490059668406716,0.0257034944205516,0.57980648169194,0.190474172755547,6113,437946
"97","2020-05-30",0.21219471214857,1,0.000876204234767825,0.00953515896198335,0.198017140190755,0.00500790688154553,0.0264229568949573,0.579829317380368,0.190722678652375,3548,441494
"98","2020-05-31",0.21219471214857,1,0.000876204234767825,0.00953515896198335,0.196894725934577,0.00511779101157826,0.0271565814459433,0.579852789642495,0.190978111965406,2141,443635
"99","2020-06-01",0.21219471214857,1,0.000876204234767825,0.00953515896198335,0.195747899155614,0.00522988435600994,0.0279046960951144,0.579876911036471,0.191240609356791,5721,449356
"100","2020-06-02",0.21219471214857,1,0.000876204234767825,0.00953515896198335,0.194576557722177,0.00534387883477698,0.0286675587939836,0.579901694376282,0.19151031027278,6478,455834
"101","2020-06-03",0.21219471214857,1,0.000876204234767825,0.00953515896198335,0.193380613284255,0.0054595096750419,0.0294453680370946,0.579927152675208,0.1917873563284,5313,461147
"102","2020-06-04",0.21219471214857,1,0.000876204234767825,0.00953515896198335,0.192159994187276,0.00557654492641277,0.0302382710077671,0.579953299097452,0.192071890781092,5011,466158
"103","2020-06-05",0.21219471214857,1,0.000876204234767825,0.00953515896198335,0.190914648007804,0.00569477721810577,0.0310463697856593,0.579980146916029,0.192364058072403,4173,470331
"104","2020-06-06",0.21219471214857,1,0.000876204234767825,0.00953515896198335,0.189644543786529,0.00581401728364665,0.0318697260331101,0.580007709475391,0.192664003421323,2150,472481
"105","2020-06-07",0.21219471214857,1,0.000876204234767825,0.00953515896198335,0.188349674016275,0.0059340888806217,0.0327083644890765,0.580036000157629,0.192971872456397,2127,474608
"106","2020-06-07",0.240080388437491,1,0.00336889443156381,0.00985244209412485,0.186859154243407,0.00620969796125796,0.0334857373115612,0.580147488046174,0.1932979224376,2127,474608
"107","2020-06-08",0.240080388437491,1,0.00336889443156381,0.00985244209412485,0.185344886320831,0.00645688820239177,0.0343047173026308,0.580261666655194,0.193631841518953,4684,479292
"108","2020-06-09",0.240080388437491,1,0.00336889443156381,0.00985244209412485,0.18380593254891,0.00668165622668998,0.0351597336646855,0.580378666414119,0.193974011145595,4552,483844
